storm_id,storm_name,month,day,hour,year,latitude,longitude,radius_34_ne,radius_34_se,radius_34_sw,radius_34_nw,radius_50_ne,radius_50_se,radius_50_sw,radius_50_nw,radius_64_ne,radius_64_se,radius_64_sw,radius_64_nw
AL1188,JOAN,10,18,0,1988,11.8,74,75,50,50,75,40,20,20,40,20,0,0,20
AL1188,JOAN,10,18,6,1988,11.7,75,75,50,50,75,40,20,20,40,20,0,0,20
AL1188,JOAN,10,18,12,1988,11.5,75.8,75,50,50,75,40,20,20,40,20,0,0,20
AL1188,JOAN,10,18,18,1988,11.3,76.5,75,50,50,75,50,25,25,50,20,0,0,20
AL1188,JOAN,10,19,0,1988,11.2,77.2,75,50,50,75,50,25,25,50,20,20,20,20
AL1188,JOAN,10,19,6,1988,11.3,77.8,75,50,50,75,50,25,25,50,20,20,20,20
AL1188,JOAN,10,19,12,1988,11.4,78.3,75,50,50,75,50,25,25,50,20,20,20,20
AL1188,JOAN,10,19,18,1988,11.3,78.9,100,50,50,100,50,25,25,50,20,20,20,20
AL1188,JOAN,10,20,0,1988,11.3,79.3,100,50,50,100,50,25,25,50,20,20,20,20
AL1188,JOAN,10,20,6,1988,11.1,79.8,100,50,50,100,50,25,25,50,15,15,15,15
AL1188,JOAN,10,20,12,1988,11.1,79.5,100,50,50,100,50,35,35,50,15,15,15,15
AL1188,JOAN,10,20,18,1988,11.3,79.9,100,50,50,100,50,35,35,50,15,15,15,15
AL1188,JOAN,10,21,0,1988,11.5,80.3,100,50,50,100,50,35,35,50,15,15,15,15
AL1188,JOAN,10,21,6,1988,11.5,80.7,100,50,50,100,50,35,35,50,NA,NA,NA,NA
AL1188,JOAN,10,21,12,1988,11.6,81.2,100,75,75,100,50,50,50,50,40,25,25,40
AL1188,JOAN,10,21,18,1988,11.8,81.8,125,75,75,125,75,50,50,75,40,25,25,40
AL1188,JOAN,10,22,0,1988,11.9,82.5,125,100,75,125,75,75,50,75,50,50,30,50
AL1188,JOAN,10,22,6,1988,11.9,83.2,125,100,75,125,75,75,50,75,50,50,30,50
AL1188,JOAN,10,22,12,1988,11.9,83.9,75,75,50,50,25,25,25,25,NA,NA,NA,NA
AL1188,JOAN,10,22,18,1988,12,85,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA
AL1188,JOAN,10,23,0,1988,12.1,85.9,50,50,50,50,NA,NA,NA,NA,0,0,0,0
AL1188,JOAN,10,23,6,1988,12.2,86.8,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL1288,KEITH,11,17,18,1988,14.9,74.3,0,0,0,0,0,0,0,0,0,0,0,0
AL1288,KEITH,11,18,0,1988,15,75.5,0,0,0,0,0,0,0,0,0,0,0,0
AL1288,KEITH,11,18,6,1988,15,76.5,0,0,0,0,0,0,0,0,0,0,0,0
AL1288,KEITH,11,18,12,1988,15,77.7,0,0,0,0,0,0,0,0,0,0,0,0
AL1288,KEITH,11,18,18,1988,15,79,0,0,0,0,0,0,0,0,0,0,0,0
AL1288,KEITH,11,19,0,1988,15,79.9,0,0,0,0,0,0,0,0,0,0,0,0
AL1288,KEITH,11,19,6,1988,15.1,80.4,0,0,0,0,0,0,0,0,0,0,0,0
AL1288,KEITH,11,19,12,1988,15.2,81.2,0,0,0,0,0,0,0,0,0,0,0,0
AL1288,KEITH,11,19,18,1988,15.5,81.8,0,0,0,0,0,0,0,0,0,0,0,0
AL1288,KEITH,11,20,0,1988,15.8,82.6,0,0,0,0,0,0,0,0,0,0,0,0
AL1288,KEITH,11,20,6,1988,16.3,83.4,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL1288,KEITH,11,20,12,1988,17.8,84.5,100,25,25,100,0,0,0,0,0,0,0,0
AL1288,KEITH,11,20,18,1988,19.1,85.4,100,25,25,100,0,0,0,0,0,0,0,0
AL1288,KEITH,11,21,0,1988,19.8,86.1,150,75,75,100,150,75,75,100,0,0,0,0
AL1288,KEITH,11,21,6,1988,20.7,86.6,150,75,75,100,100,50,50,75,0,0,0,0
AL1288,KEITH,11,21,12,1988,21.8,87,125,75,75,125,100,50,50,100,0,0,0,0
AL1288,KEITH,11,21,18,1988,22.4,87.2,125,100,75,250,100,50,50,100,0,0,0,0
AL1288,KEITH,11,22,0,1988,23.1,87,125,100,75,250,100,50,50,100,0,0,0,0
AL1288,KEITH,11,22,6,1988,23.8,86.8,150,100,75,150,100,50,50,100,0,0,0,0
AL1288,KEITH,11,22,12,1988,24.4,86.2,175,150,75,150,100,50,50,100,0,0,0,0
AL1288,KEITH,11,22,18,1988,25.5,85.1,175,100,175,150,100,50,50,100,0,0,0,0
AL1288,KEITH,11,23,0,1988,26.5,84.2,175,100,175,150,50,25,25,50,0,0,0,0
AL1288,KEITH,11,23,6,1988,27.3,82.8,175,175,125,175,100,100,100,100,0,0,0,0
AL1288,KEITH,11,23,12,1988,27.9,81.3,150,150,25,25,0,0,0,0,0,0,0,0
AL1288,KEITH,11,23,18,1988,28.9,79.8,150,150,100,100,0,0,0,0,0,0,0,0
AL1288,KEITH,11,24,0,1988,29.7,77.7,150,150,100,100,NA,NA,NA,NA,0,0,0,0
AL1288,KEITH,11,24,6,1988,31,75.2,150,150,100,150,NA,NA,NA,NA,0,0,0,0
AL1288,KEITH,11,24,12,1988,32.5,70.5,200,300,150,250,NA,NA,NA,NA,0,0,0,0
AL1288,KEITH,11,24,18,1988,34,66,300,300,150,250,75,0,0,75,0,0,0,0
AL1288,KEITH,11,25,0,1988,36,60,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
AL1288,KEITH,11,25,6,1988,39,54,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
AL1288,KEITH,11,25,12,1988,40,49,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
AL1288,KEITH,11,25,18,1988,44,45,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
AL1288,KEITH,11,26,0,1988,48,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL1288,KEITH,11,26,6,1988,52,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL1288,KEITH,11,26,12,1988,52.5,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL1288,KEITH,11,26,18,1988,52,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL0289,ALLISON,6,24,18,1989,27,96,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,25,0,1989,27,96,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,25,6,1989,27.2,96,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,25,12,1989,27.4,95.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,25,18,1989,27.6,95.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,26,0,1989,27.8,95.8,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,26,6,1989,28.1,95.8,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,26,12,1989,28.6,95.7,125,125,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,26,18,1989,29.1,95.7,0,125,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,27,0,1989,29.7,95.7,0,100,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,27,6,1989,30.2,95.3,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,27,12,1989,30.6,94.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,27,18,1989,30.9,94.6,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,28,0,1989,31.1,94.2,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,28,6,1989,31.1,93.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,28,12,1989,31,93.7,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,28,18,1989,30.6,93.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,29,0,1989,30.5,94.2,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,29,6,1989,30.3,94.6,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,29,12,1989,30.1,95,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,29,18,1989,29.8,95.2,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,30,0,1989,29.6,95.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,30,6,1989,29.7,95.7,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,30,12,1989,30.4,95.7,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,6,30,18,1989,31.1,95.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,7,1,0,1989,31.8,95.1,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,7,1,6,1989,32.3,94.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0289,ALLISON,7,1,12,1989,32.8,93.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0389,BARRY,7,9,18,1989,12.8,37.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0389,BARRY,7,10,0,1989,13,39.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0389,BARRY,7,10,6,1989,13.9,42.1,0,0,0,0,0,0,0,0,0,0,0,0
AL0389,BARRY,7,10,12,1989,15,44.6,0,0,0,0,0,0,0,0,0,0,0,0
AL0389,BARRY,7,10,18,1989,16.3,46.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0389,BARRY,7,11,0,1989,17.7,48.2,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0389,BARRY,7,11,6,1989,18.8,49.2,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0389,BARRY,7,11,12,1989,19.8,50.4,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0389,BARRY,7,11,18,1989,20.7,51.8,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0389,BARRY,7,12,0,1989,21.4,53.1,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0389,BARRY,7,12,6,1989,22.1,53.9,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0389,BARRY,7,12,12,1989,22.8,54.4,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0389,BARRY,7,12,18,1989,23.5,54.9,60,30,30,30,0,0,0,0,0,0,0,0
AL0389,BARRY,7,13,0,1989,23.8,55.4,75,50,50,50,0,0,0,0,0,0,0,0
AL0389,BARRY,7,13,6,1989,24,56,100,50,50,50,0,0,0,0,0,0,0,0
AL0389,BARRY,7,13,12,1989,23.9,56.6,100,100,50,50,0,0,0,0,0,0,0,0
AL0389,BARRY,7,13,18,1989,23.7,57.4,0,0,0,0,0,0,0,0,0,0,0,0
AL0389,BARRY,7,14,0,1989,23.3,58.1,0,0,0,0,0,0,0,0,0,0,0,0
AL0489,CHANTAL,7,30,12,1989,22.5,90,0,0,0,0,0,0,0,0,0,0,0,0
AL0489,CHANTAL,7,30,18,1989,23.5,90.2,0,0,0,0,0,0,0,0,0,0,0,0
AL0489,CHANTAL,7,31,0,1989,24.4,90.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0489,CHANTAL,7,31,6,1989,25.4,91,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0489,CHANTAL,7,31,12,1989,26.2,91.7,100,100,75,75,50,50,25,25,0,0,0,0
AL0489,CHANTAL,7,31,18,1989,27.1,92.2,100,100,75,75,50,50,25,25,0,0,0,0
AL0489,CHANTAL,8,1,0,1989,27.9,92.8,100,100,75,75,50,50,25,25,25,25,0,0
AL0489,CHANTAL,8,1,6,1989,28.7,93.5,125,125,75,75,75,75,25,25,25,25,0,0
AL0489,CHANTAL,8,1,12,1989,29.5,94.3,0,100,0,0,0,25,0,0,NA,NA,NA,NA
AL0489,CHANTAL,8,1,18,1989,30.2,95.2,25,100,25,25,NA,NA,NA,NA,0,0,0,0
AL0489,CHANTAL,8,2,0,1989,30.8,96.1,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0489,CHANTAL,8,2,6,1989,31.5,96.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0489,CHANTAL,8,2,12,1989,32.3,97.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0489,CHANTAL,8,2,18,1989,33.3,98,0,0,0,0,0,0,0,0,0,0,0,0
AL0489,CHANTAL,8,3,0,1989,34.5,98.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0589,DEAN,7,31,6,1989,14.8,41.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0589,DEAN,7,31,12,1989,15,44.1,0,0,0,0,0,0,0,0,0,0,0,0
AL0589,DEAN,7,31,18,1989,15.1,46,0,0,0,0,0,0,0,0,0,0,0,0
AL0589,DEAN,8,1,0,1989,15.4,47.6,0,0,0,0,0,0,0,0,0,0,0,0
AL0589,DEAN,8,1,6,1989,15.8,49.3,50,50,50,50,0,0,0,0,0,0,0,0
AL0589,DEAN,8,1,12,1989,16.1,51.1,50,50,50,50,0,0,0,0,0,0,0,0
AL0589,DEAN,8,1,18,1989,16.4,52.9,50,50,50,50,0,0,0,0,0,0,0,0
AL0589,DEAN,8,2,0,1989,16.6,54.6,50,50,50,50,NA,NA,NA,NA,0,0,0,0
AL0589,DEAN,8,2,6,1989,16.9,56.4,50,50,50,50,25,25,0,0,0,0,0,0
AL0589,DEAN,8,2,12,1989,17.3,58.1,50,50,50,50,30,30,30,30,15,15,15,15
AL0589,DEAN,8,2,18,1989,17.9,59.5,50,50,50,50,30,30,30,30,20,20,20,20
AL0589,DEAN,8,3,0,1989,18.5,60.7,125,50,50,75,50,30,30,30,25,20,20,20
AL0589,DEAN,8,3,6,1989,18.9,61.7,125,50,50,75,50,30,30,30,25,20,20,20
AL0589,DEAN,8,3,12,1989,19.3,62.7,125,75,50,75,25,25,25,25,15,15,15,15
AL0589,DEAN,8,3,18,1989,19.7,63.4,100,50,50,50,30,30,30,30,20,20,20,20
AL0589,DEAN,8,4,0,1989,20.1,63.8,125,100,75,75,75,75,30,30,20,20,20,20
AL0589,DEAN,8,4,6,1989,20.4,63.9,125,100,75,75,75,75,30,30,20,20,20,20
AL0589,DEAN,8,4,12,1989,20.9,63.9,125,125,50,50,100,100,25,25,90,90,20,20
AL0589,DEAN,8,4,18,1989,21.6,63.8,125,125,50,50,75,75,25,25,20,20,20,20
AL0589,DEAN,8,5,0,1989,22.5,63.8,125,125,50,50,75,75,25,25,20,20,20,20
AL0589,DEAN,8,5,6,1989,23.5,63.8,125,125,50,50,75,75,25,25,20,20,20,20
AL0589,DEAN,8,5,12,1989,24.7,63.9,125,125,50,50,50,50,25,25,20,15,15,15
AL0589,DEAN,8,5,18,1989,26,64,125,125,50,50,100,100,25,25,30,30,20,20
AL0589,DEAN,8,6,0,1989,27.6,64.3,125,125,50,50,100,100,25,25,30,30,20,20
AL0589,DEAN,8,6,6,1989,29.2,64.6,125,125,75,75,100,100,30,30,30,30,20,20
AL0589,DEAN,8,6,12,1989,30.8,65,125,125,75,75,100,100,30,30,30,30,30,30
AL0589,DEAN,8,6,18,1989,32.4,65.1,125,125,75,75,100,100,30,30,30,30,30,30
AL0589,DEAN,8,7,0,1989,34,64.9,125,125,75,75,100,100,30,30,30,30,30,30
AL0589,DEAN,8,7,6,1989,35.6,64.5,125,125,75,75,100,100,30,30,30,30,30,30
AL0589,DEAN,8,7,12,1989,37.5,64,125,125,75,75,100,100,30,30,30,30,30,30
AL0589,DEAN,8,7,18,1989,39.4,63.4,125,125,75,75,100,100,30,30,30,30,30,30
AL0589,DEAN,8,8,0,1989,41.7,62.1,125,125,50,50,75,75,30,30,30,30,20,20
AL0589,DEAN,8,8,6,1989,44.1,59.7,125,125,50,50,75,75,30,30,30,30,0,0
AL0589,DEAN,8,8,12,1989,46.5,56.5,125,125,50,50,75,75,30,30,0,0,0,0
AL0589,DEAN,8,8,18,1989,48.8,53.2,125,125,50,50,0,0,0,0,0,0,0,0
AL0589,DEAN,8,9,0,1989,50.8,48.1,125,125,75,50,0,0,0,0,0,0,0,0
AL0589,DEAN,8,9,6,1989,51.8,41.9,100,250,250,100,0,0,0,0,0,0,0,0
AL0789,ERIN,8,18,0,1989,14.3,22.4,0,0,0,0,0,0,0,0,0,0,0,0
AL0789,ERIN,8,18,6,1989,15.2,23.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0789,ERIN,8,18,12,1989,16.2,25.2,0,0,0,0,0,0,0,0,0,0,0,0
AL0789,ERIN,8,18,18,1989,17,26.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0789,ERIN,8,19,0,1989,17.4,27.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0789,ERIN,8,19,6,1989,17.7,29.4,0,0,0,0,0,0,0,0,0,0,0,0
AL0789,ERIN,8,19,12,1989,18.1,31.1,0,0,0,0,0,0,0,0,0,0,0,0
AL0789,ERIN,8,19,18,1989,18.5,32.7,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0789,ERIN,8,20,0,1989,19.1,34.3,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0789,ERIN,8,20,6,1989,19.6,35.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0789,ERIN,8,20,12,1989,20.1,36.9,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0789,ERIN,8,20,18,1989,20.6,38.3,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0789,ERIN,8,21,0,1989,21.1,39.7,75,0,0,75,0,0,0,0,0,0,0,0
AL0789,ERIN,8,21,6,1989,22,41.1,75,0,0,75,0,0,0,0,0,0,0,0
AL0789,ERIN,8,21,12,1989,23.3,42.1,75,25,25,75,0,0,0,0,0,0,0,0
AL0789,ERIN,8,21,18,1989,24.7,42.8,75,25,25,75,NA,NA,NA,NA,0,0,0,0
AL0789,ERIN,8,22,0,1989,26.2,43.3,75,25,25,75,NA,NA,NA,NA,0,0,0,0
AL0789,ERIN,8,22,6,1989,27.6,43.8,75,25,25,75,NA,NA,NA,NA,0,0,0,0
AL0789,ERIN,8,22,12,1989,28.8,44.5,75,75,75,75,50,50,50,50,30,30,30,30
AL0789,ERIN,8,22,18,1989,29.7,45.2,300,200,200,200,75,50,50,50,30,30,30,30
AL0789,ERIN,8,23,0,1989,30.3,45.9,300,200,200,200,75,50,50,50,30,30,30,30
AL0789,ERIN,8,23,6,1989,30.9,46.3,300,200,200,200,75,50,50,50,30,30,30,30
AL0789,ERIN,8,23,12,1989,31.5,46.2,300,200,200,200,75,50,50,50,30,0,0,0
AL0789,ERIN,8,23,18,1989,32,46,300,300,200,200,75,75,50,50,30,0,0,0
AL0789,ERIN,8,24,0,1989,32.6,45.6,300,300,200,200,75,75,50,50,30,0,0,0
AL0789,ERIN,8,24,6,1989,33.3,45.2,300,300,200,200,75,75,50,50,30,30,30,30
AL0789,ERIN,8,24,12,1989,34.1,44.5,200,200,200,200,100,150,100,100,40,40,40,40
AL0789,ERIN,8,24,18,1989,35.1,43.6,200,250,200,200,100,150,100,100,40,40,40,40
AL0789,ERIN,8,25,0,1989,36.3,42.4,200,250,200,200,100,150,100,100,40,40,40,40
AL0789,ERIN,8,25,6,1989,37.6,41.1,150,200,150,150,100,150,100,100,40,40,40,40
AL0789,ERIN,8,25,12,1989,39,39.7,150,200,150,150,100,150,100,100,40,40,40,40
AL0789,ERIN,8,25,18,1989,40.6,38.3,150,200,150,150,100,150,100,100,40,40,40,40
AL0789,ERIN,8,26,0,1989,42.3,37.2,150,200,150,150,100,150,100,100,40,40,40,40
AL0789,ERIN,8,26,6,1989,44.4,36.2,150,200,150,150,100,150,100,100,15,15,15,15
AL0789,ERIN,8,26,12,1989,47,35.1,150,200,150,150,100,150,100,100,NA,NA,NA,NA
AL0789,ERIN,8,26,18,1989,49.5,33.5,150,200,150,150,100,150,100,100,NA,NA,NA,NA
AL0789,ERIN,8,27,0,1989,51.9,31.8,150,200,150,150,100,150,100,100,0,0,0,0
AL0889,FELIX,8,26,0,1989,16.8,21,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,8,26,6,1989,16.9,21.7,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,8,26,12,1989,17,22.2,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,8,26,18,1989,17.2,22.9,25,25,25,25,0,0,0,0,0,0,0,0
AL0889,FELIX,8,27,0,1989,17.4,23.5,25,25,25,25,0,0,0,0,0,0,0,0
AL0889,FELIX,8,27,6,1989,17.8,23.9,25,25,25,25,0,0,0,0,0,0,0,0
AL0889,FELIX,8,27,12,1989,18.2,24,30,30,30,30,0,0,0,0,0,0,0,0
AL0889,FELIX,8,27,18,1989,18.7,24.3,50,50,50,50,NA,NA,NA,NA,0,0,0,0
AL0889,FELIX,8,28,0,1989,19.1,24.6,50,50,50,50,NA,NA,NA,NA,0,0,0,0
AL0889,FELIX,8,28,6,1989,19.7,24.8,50,50,50,50,NA,NA,NA,NA,0,0,0,0
AL0889,FELIX,8,28,12,1989,20,24.9,50,50,50,50,NA,NA,NA,NA,0,0,0,0
AL0889,FELIX,8,28,18,1989,20.5,24.9,50,50,50,50,NA,NA,NA,NA,0,0,0,0
AL0889,FELIX,8,29,0,1989,20.8,25.3,50,50,50,50,0,0,0,0,0,0,0,0
AL0889,FELIX,8,29,6,1989,21.1,26,50,50,50,50,0,0,0,0,0,0,0,0
AL0889,FELIX,8,29,12,1989,21.4,26.9,50,50,50,50,0,0,0,0,0,0,0,0
AL0889,FELIX,8,29,18,1989,21.9,27.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,8,30,0,1989,22.5,28.7,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,8,30,6,1989,23.4,29.7,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,8,30,12,1989,24.2,31,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,8,30,18,1989,25.1,32.4,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,8,31,0,1989,26.3,34,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,8,31,6,1989,27.6,35.6,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,8,31,12,1989,28.9,37.1,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,8,31,18,1989,29.7,38.6,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,9,1,0,1989,30.5,39.7,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,9,1,6,1989,31.1,41.1,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,9,1,12,1989,31.8,40.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,9,1,18,1989,32.2,40.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,9,2,0,1989,32.7,40.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,9,2,6,1989,33,40.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,9,2,12,1989,33.1,41,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,9,2,18,1989,33.2,41.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0889,FELIX,9,3,0,1989,33.2,41.8,30,30,30,30,0,0,0,0,0,0,0,0
AL0889,FELIX,9,3,6,1989,33.4,42.3,30,30,30,30,0,0,0,0,0,0,0,0
AL0889,FELIX,9,3,12,1989,33.5,42.9,30,30,30,30,0,0,0,0,0,0,0,0
AL0889,FELIX,9,3,18,1989,33.8,43.9,30,30,30,30,0,0,0,0,0,0,0,0
AL0889,FELIX,9,4,0,1989,34,45.2,30,30,30,30,0,0,0,0,0,0,0,0
AL0889,FELIX,9,4,6,1989,34.3,46.3,30,30,30,30,0,0,0,0,0,0,0,0
AL0889,FELIX,9,4,12,1989,34.9,47.5,30,30,30,30,0,0,0,0,0,0,0,0
AL0889,FELIX,9,4,18,1989,35.3,48.1,30,30,30,30,0,0,0,0,0,0,0,0
AL0889,FELIX,9,5,0,1989,35.7,48.8,50,50,50,50,20,20,20,20,0,0,0,0
AL0889,FELIX,9,5,6,1989,36,48.7,50,50,50,50,25,25,25,25,15,15,15,15
AL0889,FELIX,9,5,12,1989,36.3,48.6,80,80,80,80,40,40,40,40,15,15,15,15
AL0889,FELIX,9,5,18,1989,36.7,48.3,70,70,70,70,40,40,40,40,15,15,15,15
AL0889,FELIX,9,6,0,1989,36.9,48.2,70,70,70,70,40,40,40,40,15,15,15,15
AL0889,FELIX,9,6,6,1989,37.2,48.1,70,70,70,70,40,40,40,40,15,15,15,15
AL0889,FELIX,9,6,12,1989,37.4,48,70,70,70,70,40,40,40,40,15,15,15,15
AL0889,FELIX,9,6,18,1989,37.6,47.9,70,70,70,70,40,40,40,40,15,15,15,15
AL0889,FELIX,9,7,0,1989,38,47.8,70,70,70,70,40,40,40,40,15,15,15,15
AL0889,FELIX,9,7,6,1989,38.5,47.7,70,70,70,70,40,40,40,40,0,0,0,0
AL0889,FELIX,9,7,12,1989,39.3,47.6,70,70,70,70,40,40,40,40,0,0,0,0
AL0889,FELIX,9,7,18,1989,40.4,47,70,70,70,70,40,40,40,40,0,0,0,0
AL0889,FELIX,9,8,0,1989,41.3,46.7,70,70,70,70,40,40,40,40,0,0,0,0
AL0889,FELIX,9,8,6,1989,42.4,45.8,70,70,70,70,0,0,0,0,0,0,0,0
AL0889,FELIX,9,8,12,1989,43.6,44.8,70,70,70,70,0,0,0,0,0,0,0,0
AL0889,FELIX,9,8,18,1989,45,42.8,70,70,70,70,0,0,0,0,0,0,0,0
AL0889,FELIX,9,9,0,1989,46.5,40.5,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0889,FELIX,9,9,6,1989,46.5,38,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0889,FELIX,9,9,12,1989,46.5,35.5,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0889,FELIX,9,9,18,1989,45.5,33.5,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0889,FELIX,9,10,0,1989,44.5,31.5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
AL0889,FELIX,9,10,6,1989,43.5,30.2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
AL0889,FELIX,9,10,12,1989,42.5,29,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
AL1089,GABRIELLE,8,30,12,1989,11.6,21,0,0,0,0,0,0,0,0,0,0,0,0
AL1089,GABRIELLE,8,30,18,1989,11.3,23,0,0,0,0,0,0,0,0,0,0,0,0
AL1089,GABRIELLE,8,31,0,1989,11.3,24.8,150,75,75,150,0,0,0,0,0,0,0,0
AL1089,GABRIELLE,8,31,6,1989,11.4,26.5,150,75,75,150,0,0,0,0,0,0,0,0
AL1089,GABRIELLE,8,31,12,1989,11.5,28.3,150,75,75,150,0,0,0,0,0,0,0,0
AL1089,GABRIELLE,8,31,18,1989,11.5,30,150,75,75,150,30,30,30,30,0,0,0,0
AL1089,GABRIELLE,9,1,0,1989,11.5,31.7,150,75,75,150,50,50,50,50,20,20,20,20
AL1089,GABRIELLE,9,1,6,1989,11.8,33.4,150,75,75,150,50,25,25,50,20,10,10,20
AL1089,GABRIELLE,9,1,12,1989,12.3,35.1,150,75,75,150,50,25,25,50,20,10,10,20
AL1089,GABRIELLE,9,1,18,1989,12.8,36.8,150,150,150,150,50,50,50,50,25,25,25,25
